,country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
297,MUS,Mauritius,St Louis,WRI1023127,76.992,-20.17,57.5,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,,,,,,,,,,,,,,,198.89,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
298,MUS,Mauritius,Tamarin Falls,WRI1023128,11.383,-20.3425,57.4614,Hydro,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1011889,,,,,,,,,,,,,,16.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
299,MUS,Mauritius,Union St Aubin,WRI1023129,14.7,-20.5079,57.5426,Coal,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1022440,,,,,,,,,,,,,,98.9,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
300,MAR,Morocco,Ait-Baha,WKS0070981,3.0,30.2185,-9.1484,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,5.68,5.5,5.48,5.6,5.34,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
301,MAR,Morocco,Al Koudia Al Baida (Abdelkhalek Torres),WRI1061196,53.9,35.8184,-5.4538,Wind,,,,,Office National de l\'Electricite (ONE),GEODB,http://globalenergyobservatory.org/form.php?pid=41595,GEODB,1011522,,,,,,,,,,,,,,161.65,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
302,MAR,Morocco,Al Wahda Thermal Power station,WRI1061195,800.0,34.8,-5.6,Gas,,,,2010.0,Office National de l\'Electricite (ONE),African Development Bank Group,http://powerafrica.opendataforafrica.org/,KTH,,,,,,,,,,,,,,,4671.13,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
303,MAR,Morocco,A. EL HANSALI,WRI1023668,92.0,32.6935,-5.8883,Hydro,,,,2003.0,Office National de l\'Electricite (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,,,,,,,,,,,189.3,129.57,142.36,111.66,118.42,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
304,MAR,Morocco,AFOURER,WRI1023669,92.0,32.2076,-6.5318,Hydro,,,,1955.0,Office National de l\'Electricite (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1024676,,,,,,,,,,296.33,186.36,197.05,186.87,186.36,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
305,MAR,Morocco,ALMASSIRA,WRI1023674,128.0,32.4756,-7.6374,Hydro,,,,1980.0,Office National de l\'Electricite (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1024678,,,,,,,,,,341.97,197.54,185.93,159.72,168.74,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
306,MAR,Morocco,Ain Beni Mathar Centrale Thermosolaire (CCGT),WRI1023670,472.0,34.0705,-2.1049,Gas,Solar,,,2009.0,Office National de l\'Electricite (ONE)  African Development Bank,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1046602,,,,,,,,,,,,,,2755.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
307,MAR,Morocco,Al wahda,WRI1023672,240.0,34.5983,-5.199,Hydro,,,,1998.0,Office National de l\'Electricite (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1024679,,,,,,,,,,713.55,219.53,221.28,193.48,176.67,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
308,MAR,Morocco,Allal Al Fassi,WRI1023673,240.0,33.9307,-4.6781,Hydro,,,,1994.0,Office National de l\'Electricite (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1024680,,,,,,,,,,698.78,154.96,264.69,72.22,133.92,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
309,MAR,Morocco,Aïn Beni Mathar ISCC,WKS0071080,20.0,34.071,-2.105,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,38.06,33.5,34.44,35.04,37.07,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
310,MAR,Morocco,BINE EL OUIDANE,WRI1023675,135.0,32.107,-6.464,Hydro,,,,1955.0,Office National de l\'Electricite (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1024683,,,,,,,,,,374.16,198.66,203.02,210.36,161.23,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
311,MAR,Morocco,Central Termique de Kenitra,WRI1023676,300.0,34.286,-6.5618,Oil,,,,1979.0,Office National de l\'Electricite (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1024697,,,,,,,,,,,,,,596.68,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
312,MAR,Morocco,Centrale Diesel de Tantan,WRI1023679,116.9,28.469,-11.339,Oil,,,,2009.0,Office National de l'Electricite (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,,,,,,,,,,,,,,,232.5,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
313,MAR,Morocco,Centrale Solaire Noor Ouarzazate 1,WRI1023680,160.0,31.0404,-6.8449,Solar,,,,2016.0,Moroccan Agency for Renewable Energies (MASEN),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,KTH,1074056,,,,,370.0,,,,Arab Union of Electricity,,,,,294.33,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1
314,MAR,Morocco,Centrale Solaire Noor Ouarzazate 2,WRI1061197,200.0,31.0092,-6.8622,Solar,,,,2018.0,,National Renewable Energy Laboratory,https://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=4292,KTH,,,,,,,,,,,,,,,239.21,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
315,MAR,Morocco,Centrale Solaire Noor Ouarzazate 3,WRI1061198,150.0,31.0092,-6.8622,Solar,,,,2017.0,,National Renewable Energy Laboratory,https://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=4293,KTH,,,,,,,,,,,,,,,179.41,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
316,MAR,Morocco,Centrale Thermique de Jorf Lasfar (JLEC),WRI1023682,2020.0,33.1041,-8.6378,Coal,,,,1994.0,Unit 1 and 2: Office National de l’Electricité (ONE); Unit 3 and 4: Abu Dhabi National Energy (TAQA),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,WRI,1012900,,,,,,,,,,,,,,13710.21,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
317,MAR,Morocco,Centrale Turbine a' Gaz de Tit-Me (Casablanca),WRI1023685,198.0,33.541,-7.502,Oil,,,,1994.0,Office National de l’Electricité (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1024685,,,,,,,,,,,,,,393.81,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
318,MAR,Morocco,Centrale Turbine a` Gaz de Tetouan,WRI1023688,139.0,35.5699,-5.4633,Oil,,,,1975.0,Office National de l’Electricité (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1024708,,,,,,,,,,,,,,276.46,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
319,MAR,Morocco,Centrale a cycle combine de Tahaddart,WRI1023677,394.0,35.589,-5.9868,Gas,,,,2005.0,Energie Electrique de Tahaddart (EET),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1024682,,,,,,,,,,,,,,2300.53,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
320,MAR,Morocco,Compagnie Eolienne de Detroit (CED),WRI1023689,50.4,35.8184,-5.4538,Wind,,,,2000.0,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,,,,,,,,,,,128.81,100.57,106.24,107.47,110.41,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
321,MAR,Morocco,DAOURAT,WRI1023690,17.0,32.9359,-8.0637,Hydro,,,,1950.0,Office National de l’Electricité (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1024688,,,,,,,,,,47.49,33.72,31.98,28.44,31.68,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
322,MAR,Morocco,Dakhla IC Power Plant Western Sahara,WRI1061199,23.4,23.6816,-15.9594,Oil,,,,2002.0,,GEODB,http://globalenergyobservatory.org/geoid/42583,GEODB,,,,,,,,,,,,,,,46.54,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
323,MAR,Morocco,EL KANSERA,WRI1023691,8.3,34.0417,-5.9077,Hydro,,,,1946.0,Office National de l’Electricité (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,,,,,,,,,,,25.97,14.27,16.56,15.47,15.18,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
324,MAR,Morocco,Elborj,WRI1023692,22.0,33.1545,-8.115,Hydro,,,,2010.0,Office National de l’Electricité (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,,,,,,,,,,,62.05,44.42,41.84,37.6,40.91,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
325,MAR,Morocco,HASSAN 1ER,WRI1023693,67.0,31.846,-7.0783,Hydro,,,,1991.0,Office National de l’Electricité (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1024681,,,,,,,,,,209.95,138.54,118.85,111.82,88.58,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
326,MAR,Morocco,IDRISS 1er,WRI1023694,40.6,34.1616,-4.7492,Hydro,,,,1978.0,Office National de l’Electricité (ONE),Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1024694,,,,,,,,,,134.63,74.52,76.93,74.34,57.35,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
327,MAR,Morocco,IMFOUT,WRI1023695,32.0,32.7256,-7.9266,Hydro,,,,1947.0,Office National de l\'Electricite (ONE),GEODB,http://globalenergyobservatory.org/geoid/41651,GEODB,1024695,,,,,15.8,,,,Office National de l'Electricite,88.79,63.29,59.54,53.59,58.41,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
328,MAR,Morocco,Jerada power station,WRI1023681,515.0,34.3098,-2.1902,Coal,,,,2002.0,Office National de Electricite (ONE)  Sepco III,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,1024696,,,,,,,,,,,,,,3495.42,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
329,MAR,Morocco,LALLA TAKERKOUST,WRI1023696,8.8,31.355,-8.136,Hydro,,,,1938.0,Office National de l\'Electricite (ONE),GEODB,http://globalenergyobservatory.org/geoid/41653,GEODB,1024698,,,,,8.7,,,,Office National de l'Electricite,26.73,19.6,17.06,15.88,16.2,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
330,MAR,Morocco,MANSOUR ED DAHBI,WRI1023697,10.0,30.9125,-6.76,Hydro,,,,1973.0,Office National de l\'Electricite (ONE),GEODB,http://globalenergyobservatory.org/geoid/41650,GEODB,1056404,,,,,19.3,,,,Office National de l'Electricite,31.99,22.99,21.58,20.32,18.21,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
331,MAR,Morocco,MOHAMED V,WRI1023698,23.0,34.663,-2.9382,Hydro,,,,1967.0,Office National de l\'Electricite (ONE),GEODB,http://globalenergyobservatory.org/geoid/41614,GEODB,1034505,,,,,41.9,,,,Office National de l'Electricite,66.34,44.3,38.81,32.31,43.71,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
332,MAR,Morocco,Midelt,WRI1061201,150.0,32.6816,-4.7922,Wind,,,,2017.0,,Taqa Way,http://taqaway.net/re-projects/midelt-wind-farm,KTH,,,,,,,,,,,,,,,449.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
333,MAR,Morocco,Mohammedia power station,WRI1023683,300.0,33.682,-7.435,Coal,Oil,,,1986.0,Office National de Electricite et de Eau Potable,GCPT,https://endcoal.org/global-coal-plant-tracker/,GEODB,1024700,,,,,,,,,,,,,,2036.17,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
334,MAR,Morocco,Oued El Makhazine,WRI1023700,36.0,34.9416,-5.8398,Hydro,,,,1979.0,Office National de l\'Electricite (ONE),GEODB,http://globalenergyobservatory.org/geoid/41613,GEODB,1024702,,,,,13.7,,,,Office National de l'Electricite,131.81,41.79,46.79,44.56,40.43,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
335,MAR,Morocco,Parc Eolien AMOUGDOUL,WRI1023702,60.35,31.4086,-9.7968,Wind,,,,2007.0,Office National de l\'Electricite (ONE),Wiki Eolinne,https://eolienne.f4jr.org/parcs/essaouira_amogdoul,KTH,,,,,,,,,,,204.37,183.59,212.08,197.69,175.16,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
336,MAR,Morocco,Parc Eolien Akhfenir,WRI1023701,202.11,27.9538,-11.9975,Wind,,,,2016.0,Nareva Holding,Wiki Eolinne,https://eolienne.f4jr.org/parcs/akhfenir,KTH,,,,,,,,,,,,,,,677.99,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1
337,MAR,Morocco,Parc Eolien Foum El Oued,WRI1023705,50.0,27.0182,-13.3838,Wind,,,,2013.0,Nareva Holding,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,KTH,,,202.7,,,,,,,Arab Union of Electricity,,196.47,206.94,164.27,176.7,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,WIND-V1
338,MAR,Morocco,Parc Eolien Haouma,WRI1023706,50.0,35.8054,-5.493,Wind,,,,2013.0,Nareva Holding,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,KTH,1068952,,192.0,,,,,,,Arab Union of Electricity,,150.53,181.35,175.19,138.35,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1,WIND-V1
339,MAR,Morocco,Parc Eolien Khalladi,WRI1023707,120.0,35.7545,-5.571,Wind,,,,2016.0,Saudi Arabian Group Acwa Power+ARIF Investment Fund,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,KTH,,,,,,,,,,,,,,,386.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1
340,MAR,Morocco,Parc Eolien Lafarge Tetouan,WRI1023708,32.0,35.6063,-5.4385,Wind,,,,,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,KTH,,,,,,,38.0,,,Arab Union of Electricity,,,,,95.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
341,MAR,Morocco,Parc Eolien Tarfaya,WRI1023709,301.0,35.611,-5.432,Wind,,,,2014.0,Nareva Holding/Engie,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1095844,,,,,,,,,,,,1083.13,1104.94,796.68,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1
342,MAR,Morocco,Parc Eolien de Tanger,WRI1023704,140.0,35.6467,-5.6078,Wind,,,,2009.0,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,,,,,,,526.25,,,Arab Union of Electricity,360.71,331.07,478.66,460.49,375.0,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
343,MAR,Morocco,STEP UR1 *,WRI1023710,464.0,32.2065,-6.531,Hydro,,,,2005.0,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,,,,,,,,,,,1326.91,673.45,739.61,675.3,673.45,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
344,MAR,Morocco,Sidi Said Maachou,WRI1061194,20.8,33.1545,-8.115,Hydro,,,,,Office National de l\'Electricite (ONE),GEODB,http://globalenergyobservatory.org/form.php?pid=41623,GEODB,1061990,,,,,,,,,,58.55,41.88,39.45,35.43,38.57,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
345,MOZ,Mozambique,Cahora Bassa,WRI1000110,2075.0,-15.5859,32.7047,Hydro,,,,1974.0,,Hydropower Resources Statistical Database in Africa,http://afrec-energy.org/En/administration/hydro/index.php,GEODB,1018368,,,,,,,,,,,,,,13243.7,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
346,MOZ,Mozambique,Chicamba,WRI1000111,44.0,-19.1557,33.145,Hydro,,,,1959.0,,Hydropower Resources Statistical Database in Africa,http://afrec-energy.org/En/administration/hydro/index.php,GEODB,1014575,,,,,,,,,,103.62,101.42,110.28,103.91,114.52,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
347,MOZ,Mozambique,Corumana,WRI1000112,166.0,-25.2185,32.1342,Hydro,,,,1988.0,,Hydropower Resources Statistical Database in Africa,http://afrec-energy.org/En/administration/hydro/index.php,GEODB,1014576,,,,,,,,,,485.18,440.0,518.92,341.94,438.36,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
348,NAM,Namibia,Paratus (Walvis),WRI1023131,25.6,-22.9575,14.5053,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1023339,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
349,NAM,Namibia,Ruacana,WRI1023133,240.0,-17.3861,14.2137,Hydro,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1023340,,,,,,,,,,919.38,923.59,931.06,986.99,1071.45,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
350,NAM,Namibia,Anixas,WRI1023132,24.3,-22.9575,14.5053,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1086230,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
351,NAM,Namibia,Arandis,WKS0064808,50.0,-22.43,14.964,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,127.01,130.92,133.52,127.03,128.02,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
352,NAM,Namibia,Aussenkehr ,WKS0071830,5.0,-28.41,17.445,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.56,11.5,11.49,11.55,11.46,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
353,NAM,Namibia,Langer-Heinrich,WRI1023138,10.0,-22.8138,15.3248,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1077508,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
354,NAM,Namibia,Namibia Breweries,WRI1023135,1.1,-22.5243,17.0787,Solar,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1099796,,,,,,,,,,1.91,1.94,1.91,1.97,1.95,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
355,NAM,Namibia,Ohorongo,WKS0069506,5.0,-19.53,17.44,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.56,11.45,11.22,10.69,11.44,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
356,NAM,Namibia,Omburu,WRI1023136,4.5,-21.4148,15.973,Solar,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1104713,,,,,,,,,,8.66,9.11,9.12,9.34,9.32,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
357,NAM,Namibia,Osona ,WKS0071829,5.0,-22.05,16.93,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.38,11.5,11.35,11.51,11.46,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
358,NAM,Namibia,Otjikoto,WKS0071884,7.0,-23.195,19.56,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,16.0,16.19,16.06,16.21,16.08,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
359,NAM,Namibia,Otjiwarongo Pv,WRI1023137,5.0,-20.4465,16.6255,Solar,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1108448,,,,,,,,,,11.57,11.47,11.14,11.04,11.39,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
360,NAM,Namibia,Van Eck,WRI1023134,120.0,-22.514,17.0789,Coal,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1023341,,,,,,,,,,,,,,66.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
361,NER,Niger,Anou Araren Mine,WRI1023139,37.6,17.2893,7.8392,Coal,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1011735,,,,,,,,,,,,,,226.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
362,NER,Niger,Arlit Mine,WRI1023140,14.52,18.8167,7.3333,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1029371,,,,,,,,,,,,,,27.05,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
363,NER,Niger,D'akouta Mine,WRI1023141,12.0,18.8167,7.3333,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1013200,,,,,,,,,,,,,,22.35,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
364,NER,Niger,Goudel,WRI1023142,14.58,13.5333,2.0667,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1029307,,,,,,,,,,,,,,27.16,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
365,NER,Niger,Malbaza,WKS0068276,7.0,13.97,5.525,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,14.14,13.82,14.32,13.57,12.95,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
366,NER,Niger,Niamey,WRI1023143,27.5,13.52,2.12,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,1029308,,,,,,,,,,,,,,51.23,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
367,NER,Niger,Soraz,WRI1023144,54.0,14.1888,8.7859,Oil,,,,,,African Development Bank Group,http://powerafrica.opendataforafrica.org,Power Africa,,,,,,,,,,,,,,,100.6,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
368,NGA,Nigeria,Alaoji,WRI1000030,1074.0,5.067,7.3216,Gas,,,,,,Nidel Power,https://web.archive.org/web/20131103224412/http:/www.nidelpower.com/main/alaoji,GEODB,1064776,,,,,,,,,,,,,,2514.99,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
369,NGA,Nigeria,Calabar,WRI1000025,561.0,5.0702,8.3394,Gas,,,,,Calabar Generation Company,Nidel Power,https://web.archive.org/web/20131103224627/http:/www.nidelpower.com/main/calabar,WRI,1064808,,,,,,,,,,,,,,1313.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
